,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
154,esmeralda_gems,hautejoaillerie,raregems,finequality,esmeraldagems,muzo,emerald,emeraldengagementring,colombianemerald,gemquality,finejewelry,emeraldcut,colombia,,,,,,,,,,,,,,,,,,
155,katerina_perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,nail4passion on Inst,greennails,glitternailsdesign,glitternails,glitterbomb,nailporn,glittermakeup,nailvids,greenglitter,nailvideos,glitterombrenails,looseglitter,emerald,glitter,nailtutorials,nailvideo,nailideas,glittery,looseglitternails,,,,,,,,,,,,
157,obiebettanganjuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,eto2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,auni._.v,bts,turquoise,sabda,positive,memories,euphoria,love,twinklestar,ruby,army,eog,bff,4ever,fifi,citrine,mine,sara,ily,homesick,smile,amethyst,emerald,batuttahsstar,moments,amber,,,,,
160,pak.gems on Instagra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,artbyjoannedouglas,emeraldgreen,paint,photography,picture,emerald,photo,pic,photograph,,,,,,,,,,,,,,,,,,,,,,
162,mayuri_trendy_jewels,trendy,emerald,ruby,jewelry,bride,kemp,elegant,south,onlineshopping,jewellove,latestcollection,jewelrylove,,,,,,,,,,,,,,,,,,
163,regaliamumbai,pearls,styleinspo,wedmegood,jewellery,bollywood,emerald,accessories,preciousstones,pearlnecklace,gemstones,weddingjewelry,jewelry,celebstyle,weddingvows,bombayfashion,diamond,revamp,jewelrydesigner,jewellerydesigner,regaliabysapna,necklace,fashionblogger,weddingsutra,uncutdiamonds,bridesofindia,statementjewellery,mumbai,earrings,,
164,cool_amnry78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,make_up_by_renee,smile,makeuptutorial,greenmakeup,beauty,style,fashion,happy,love,emerald,makeup,photography,photooftheday,hudabeauty,makeupbyme,summer,zagreb,instadaily,instagood,hair,girl,mua,selfie,makeupartist,,,,,,,
166,sabikaaaleyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,cool_amnry78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,khanayaz.gems,السعودية,london,londoner,اكسبلور,londontown,الجزائر,londonphotographer,londonfashionweek,الدمام,instagram,londonbridge,londonstyle,londonfashion,londonart,الريال,emeraldcutdiamond,londonpop,emerald,londonblogger,londoncity,الامارات,ایران,الكويت,lapislazuli,londonlife,pagansofinstagram,londoneye,antique,londonfood,antiques
169,olimiajewellery,emerald,handmadejewellery,sterlingsilver,olimiajewellery,,,,,,,,,,,,,,,,,,,,,,,,,,
170,champagnegem,champagnegem500kspecialedition,sparkle,highjewelry,bridal,cdxdjwe2020,emerald,doha,champagnegem,exceptionalemerald,scintillation,yourdailydoseofsparkle,djwe2020,fire,djwe,cdxveschetti,brilliance,veschettijewelry,champagnegemgoestodoha,myloveaffairwithdiamonds,,,,,,,,,,,
171,cuddly.beauty,emeraldobsessions,sephora,hudabeauty,maybeline,emeraude,emerald,emeraldmakeup,maybelline,sephorafrance,makeupgreen,hudabeautyobsessions,makeup,,,,,,,,,,,,,,,,,,
172,obiebettanganjuk,cupangavatar,nemomultycolor,plakatnemo,nemocandy,bettafish,hellboybetta,cupangkoi,bettajawatimur,dewaygembel,galaxy,avatar,cupang,emerald,bettaindonesia,cupanghias,nemogalaxi,cupangemeraldnemo,bettanganjuk,cupanghellboy,fccpbetta,emeraldgreen,cupangkoigalaxy,bettathailand,bettahias,bettabreeding,cupangwarujayeng,bettajawatengah,cupangplakat,nemoemerald,cupangunik
173,lavish_boutiquewv,emerald,prom,pageantdresses,loveit,friyay,lavishprom2020,feelawesome,promfashion,liveit,lavishsquadgoal,bringit,lavishbridalandpromboutique,youmatter,bold,weekendvibes,flirty,promszn,lavishgirlslay,lavishyesmoment,ownit,dreamdress,promdresses,lavishsquad,prom2020,layaway,,,,,
174,patryk.nasilowsky.fo,like,hat,followme,blond,ramones,photo,red,black,sun,patryknasilowsky,instaphoto,photography,photooftheday,eyes,instafollow,nasilowskyfoto,instalike,nicond7100,follow,likeme,instagirl,picoftheday,emerald,shadow,instagood,polskadziewczyna,leaf,girl,blueeyes,
175,lombardpsiepolestate,diamond,acer,ios,apple,playstation,ring,sapphire,emerald,ruby,jewelry,bracelet,nikon,huawei,wroclaw,silver,xbox,motorola,iphone,amethyst,samsung,jbl,android,pearl,gold,dell,necklace,xiaomi,canon,lenovo,
