,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
30,00099_18,ディナー,焼肉,yakuniku,sparklingwine,日本食,恵比寿グルメ,jyojyoen,japanesefood,叙々苑,wine,渋谷区,dinner,夜景,shibuya,牛肉,東京グルメ,nightview,beef,ebisugardenplace,ワイン,japan,恵比寿ガーデンプレイス,スパークリングワイン,,,,,,,
31,craftandcolorco,craftandcolor,sparklingwine,sparklingpersonality,goteamflourish,glendathegoodwitch,sequinsmakeeverythingbetter,sparklingwater,sparklealltheway,pinkpompom,froufrou,thisismyhappyplace,spreadthesparkle,glitterismyfavoritecolor,glittercrafts,,,,,,,,,,,,,,,,
32,mrningdew,sparklingwine,winegram,delamere,tassietrips,northeasttassie,tassiewine,tassiesparkling,,,,,,,,,,,,,,,,,,,,,,,
33,liwai_kelly,rouge,sparklingwine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,mrsparklingbluewhale,instawine,winelovers,whitewine,wineexpert,drinks,wine,dinner,sparklingirls,wineblogger,winenerd,winery,drink,winestagram,cocktails,wineporn,winelabel,bar,vino,winetasting,wineart,wineglass,foodporn,restaurant,wineoclock,cheese,sparklingwine,winetime,mrsparkling,winelover,wines
35,hiwaywine,cheers,food,sommelier,winetasting,champagnelife,drinks,northfordct,wine,winelover,cocktails,guilfordct,bubbles,guilford,sparklingwine,nightlife,northbranford,prosecco,branfordct,champagne,moet,love,northbranfordct,memorialdayweekend,champagnelover,fashion,instawine,domperignon,,,
36,velvetvinylsparkling,winelover,whitewine,wine,winelife,wines,northcoast,rosé,napavalley,faustiniwines,winetasting,napa,champagne,winetime,healdsburg,vino,wearefaustini,bubbles,velvetvinylsparkling,sparklingwine,wineporn,rosewine,velvetandvinyl,winestagram,instawine,sonoma,faustini,,,,
37,semichan2626,lunch,wine,kanagawa,lumineyokohama,bouillabaisse,sparklingwine,yokohama,lumine,tsubamegrill,,,,,,,,,,,,,,,,,,,,,
38,mounttowrongvineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,turystka_a,tlustyczwartek,angelwings,foodies,faworki,madeinchicago,thebest,sweets,cremantdalsace,winelovers,carnival,cremant,chicago,fattuesday,sparklingwine,ultrathin,favorite,love,cookingathome,,,,,,,,,,,,
40,mudjed,rosaregalebanfi,sweet,libations,disneyvacation,sparklingwine,,,,,,,,,,,,,,,,,,,,,,,,,
41,alexandriecellars,wineporn,winetime,champagne,sparklingwine,instawine,winelover,flowers,vino,alexandriebrut,bubbles,winelife,toastwithalexandrie,wine,wines,celebratelife,winestagram,,,,,,,,,,,,,,
42,rogerio_doliveira,health,life,domperignon,peace,summervibes,prosperity,picoftheday,friends,sparklingwine,cheers,conquests,umshowdeprosperidade2020,gratitude,saude,wineslife,almaviva,champagne,summer,chile,vida,hapiness,verticalepu,redwine,,,,,,,
43,misspkmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,rogerio_doliveira,peace,wineslife,life,health,sparklingwine,cheers,summervibes,umshowdeprosperidade2020,vida,prosperity,friends,redwine,champagne,summer,picoftheday,hapiness,verticalepu,conquests,almaviva,gratitude,saude,chile,domperignon,,,,,,,
45,rogerio_doliveira,champagne,wineslife,gratitude,saude,umshowdeprosperidade2020,life,prosperity,sparklingwine,picoftheday,verticalepu,redwine,health,peace,friends,summer,chile,cheers,hapiness,summervibes,almaviva,conquests,donperignon,vida,,,,,,,
46,yukoveges,vinoblevineyard,hiroshima,winelover,ワインエキスパート,winelovers,japan,マリアージュ,winestagram,sparklingwine,広島,ワイン会wine,likes,ソムリエ,sommelier,,,,,,,,,,,,,,,,
47,tassi.alberto,spagoallevongole,closdesgoisses,champagne,emotionwine,sparklingwine,mangiarebene,berebene,,,,,,,,,,,,,,,,,,,,,,,
48,jusdenaumand,chardonnay,wine,champagne,sparklingwine,pinotmunier,unesco,bubbly,pinotnoir,winetasting,ghmartel,unescoworldheritage,frenchwine,,,,,,,,,,,,,,,,,,
49,naho_nene,vegetables,fukuoka,drinking,sparklingwine,salad,friends,ごちそうさま,ローストビーフのお寿司はサービス,花金,hakata,福岡グルメ,晩酌,あかんやつ,金曜日,博多グルメ,friday,dinner,筑紫口,吐いてスッキリするタイプ,meat,fridaynight,ニクオ,,,,,,,,
50,rogerio_doliveira,wineslife,umshowdeprosperidade2020,hapiness,cheers,champagne,prosperity,vida,health,life,picoftheday,redwine,sparklingwine,summervibes,friends,gratitude,peace,saude,conquests,summer,chile,almaviva,domperignon,verticalepu,,,,,,,
51,kayceemacwine,cannedwine,kayceemacwine,friyay,whoiskayceemac,sparklingwine,comingsoon,fridayvibes,,,,,,,,,,,,,,,,,,,,,,,
52,thefatdrinker on Ins,champagne,wine,와인스타그램,돔페리뇽,샴페인,와인,whitewine,winestagram,domperignon,sparklingwine,,,,,,,,,,,,,,,,,,,,
53,08mmmmr on Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,petnatposse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,eatdrinkdishmpls,colitabrunch,sparklingwine,firstweekend,mango,mplsfood,eatdrinkdishmpls,onlyinmn,pomelo,myminnesota,armatage,mpls,pricklypear,lime,myplace,mplsfoodie,blanco,tuesdayboozeday,southminneapolis,brunchcocktails,tequila,eatdrinkdish,,,,,,,,,
